"d" "date" "P" "ETpot" "Qobs" "fXG" "fXS" "hSmin" "dGobs" "ETact" "Q" "fGS" "fQS" "dV" "dVeq" "dG" "hQ" "hS" "W"
1327035600 20120120050000 0 0 0.1728 0 0 0 0 0 0.2223 0.0399 0.1369 99.89 102.36 930.3 1.27 214.98 0.5008
1327039200 20120120060000 0.2 0 0.1673 0 0 0 0 0 0.2152 0.0406 0.1259 99.83 102.25 929.69 1.24 210.31 0.5013
1327042800 20120120070000 0 0 0.1623 0 0 0 0 0 0.2083 0.0412 0.1208 99.88 102.15 929.09 1.12 205.68 0.501
1327046400 20120120080000 0.3 0 0.1584 0 0 0 0 0 0.2031 0.0417 0.1117 99.77 102.06 928.52 1.15 201.01 0.5018
1327050000 20120120090000 0.3 0.0084 0.1545 0 0 0 0 0.0084 0.1962 0.0423 0.1155 99.67 101.96 927.95 1.19 197.46 0.5026
1327053600 20120120100000 0.2 0.0211 0.1523 0 0 0 0 0.021 0.1911 0.0429 0.1189 99.63 101.86 927.38 1.17 194.71 0.5029
1327057200 20120120110000 0.8 0.0253 0.1534 0 0 0 0 0.0252 0.1871 0.0433 0.1169 99.31 101.77 926.82 1.45 192.79 0.5055
1327060800 20120120120000 2.5 0.0168 0.159 0 0 0 0 0.0168 0.1843 0.0436 0.1453 98.13 101.67 926.2 2.57 195.74 0.5147
1327064400 20120120130000 0 0.0726 0.1866 0 0 0 0 0.0724 0.1926 0.0431 0.2505 98.25 101.52 925.34 2.32 205.77 0.5138
1327068000 20120120140000 0 0.0347 0.2116 0 0 0 0 0.0346 0.2059 0.0422 0.2259 98.32 101.38 924.53 2.09 211.96 0.5132
1327071600 20120120150000 0 0.0168 0.2254 0 0 0 0 0.0168 0.2139 0.0418 0.2036 98.38 101.25 923.78 1.88 215.09 0.5127
1327075200 20120120160000 0 0.0042 0.2287 0 0 0 0 0.0042 0.2177 0.0416 0.1836 98.43 101.14 923.07 1.7 215.84 0.5123
1327078800 20120120170000 0 0 0.2199 0 0 0 0 0 0.2181 0.0417 0.1655 98.47 101.02 922.41 1.53 214.75 0.512
1327082400 20120120180000 0 0 0.2105 0 0 0 0 0 0.2159 0.042 0.1492 98.51 100.92 921.78 1.38 212.28 0.5117
1327086000 20120120190000 0 0 0.2005 0 0 0 0 0 0.2117 0.0424 0.1345 98.56 100.82 921.19 1.24 208.81 0.5113
1327089600 20120120200000 0 0 0.19 0 0 0 0 0 0.2062 0.043 0.1213 98.6 100.72 920.63 1.12 204.61 0.511
1327093200 20120120210000 0 0 0.1811 0 0 0 0 0 0.2015 0.0434 0.1122 98.64 100.63 920.1 1.01 200.01 0.5107
1327096800 20120120220000 0 0 0.1739 0 0 0 0 0 0.1948 0.0441 0.1008 98.69 100.55 919.6 0.91 195.03 0.5103
1327100400 20120120230000 0 0 0.1667 0 0 0 0 0 0.1875 0.0447 0.0906 98.73 100.47 919.14 0.81 189.81 0.5099
1327104000 20120121000000 0 0 0.1606 0 0 0 0 0 0.1801 0.0454 0.0815 98.78 100.4 918.7 0.73 184.5 0.5096
1327107600 20120121010000 0 0 0.1545 0 0 0 0 0 0.1725 0.0461 0.0733 98.83 100.33 918.3 0.66 179.18 0.5092
1327111200 20120121020000 0 0 0.1495 0 0 0 0 0 0.1651 0.0468 0.0659 98.87 100.27 917.92 0.59 173.94 0.5089
1327114800 20120121030000 0 0 0.1462 0 0 0 0 0 0.1579 0.0475 0.0592 98.92 100.21 917.57 0.53 168.81 0.5085
1327118400 20120121040000 0.3 0 0.1429 0 0 0 0 0 0.151 0.0482 0.0532 98.82 100.15 917.25 0.63 164.15 0.5092
1327122000 20120121050000 0.9 0 0.1412 0 0 0 0 0 0.1448 0.0488 0.0631 98.43 100.1 916.92 1.03 161.76 0.5123
1327125600 20120121060000 1.1 0 0.1451 0 0 0 0 0 0.1417 0.0491 0.1026 97.94 100.03 916.5 1.49 163.86 0.5162
1327129200 20120121070000 1.1 0 0.154 0 0 0 0 0 0.1444 0.049 0.1486 97.46 99.94 915.98 1.9 170.27 0.5199
1327132800 20120121080000 0.6 0 0.1728 0 0 0 0 0 0.153 0.0483 0.1903 97.22 99.83 915.36 2.02 179.44 0.5218
1327136400 20120121090000 1.2 0.0047 0.1972 0 0 0 0 0.0047 0.1655 0.0474 0.2023 96.7 99.72 914.71 2.44 189.05 0.5259
1327140000 20120121100000 0.9 0.0126 0.2287 0 0 0 0 0.0126 0.1833 0.0461 0.2501 96.33 99.59 913.94 2.67 201.23 0.5288
1327143600 20120121110000 0.1 0.0299 0.2603 0 0 0 0 0.0298 0.2008 0.0448 0.2612 96.36 99.46 913.13 2.46 211.82 0.5286
1327147200 20120121120000 0.1 0.0551 0.2791 0 0 0 0 0.055 0.2152 0.0438 0.2406 96.41 99.33 912.37 2.26 218.79 0.5282
1327150800 20120121130000 0.3 0.0362 0.2852 0 0 0 0 0.0361 0.2247 0.0432 0.2247 96.35 99.21 911.65 2.2 223.38 0.5286
1327154400 20120121140000 0 0.0346 0.2786 0 0 0 0 0.0345 0.2311 0.0429 0.2141 96.43 99.09 910.94 1.98 225.93 0.528
1327158000 20120121150000 0 0.0189 0.2658 0 0 0 0 0.0189 0.2341 0.0428 0.193 96.49 98.98 910.29 1.79 226.09 0.5275
1327161600 20120121160000 0 0.0079 0.2526 0 0 0 0 0.0079 0.2336 0.043 0.174 96.54 98.88 909.68 1.61 224.42 0.5271
1327165200 20120121170000 0 0 0.2393 0 0 0 0 0 0.2304 0.0433 0.1569 96.59 98.78 909.1 1.45 221.39 0.5268
1327168800 20120121180000 0 0 0.2271 0 0 0 0 0 0.2254 0.0438 0.1414 96.63 98.69 908.56 1.31 217.38 0.5265
1327172400 20120121190000 1.2 0 0.216 0 0 0 0 0 0.2194 0.0444 0.1433 96.11 98.6 908.02 1.8 215.41 0.5305
1327176000 20120121200000 0 0 0.206 0 0 0 0 0 0.2179 0.0446 0.1751 96.15 98.49 907.41 1.62 215.59 0.5302
1327179600 20120121210000 0 0 0.2005 0 0 0 0 0 0.2175 0.0447 0.1579 96.2 98.4 906.83 1.46 214.09 0.5298
1327183200 20120121220000 0 0 0.1944 0 0 0 0 0 0.2148 0.0451 0.1423 96.24 98.31 906.29 1.32 211.36 0.5295
1327186800 20120121230000 0 0 0.1894 0 0 0 0 0 0.2103 0.0455 0.1283 96.29 98.22 905.78 1.19 207.71 0.5291
1327190400 20120122000000 0 0 0.1844 0 0 0 0 0 0.2046 0.0461 0.1157 96.34 98.14 905.31 1.07 203.43 0.5288
1327194000 20120122010000 0 0 0.1778 0 0 0 0 0 0.1998 0.0465 0.107 96.38 98.07 904.86 0.96 198.8 0.5284
1327197600 20120122020000 0 0 0.1711 0 0 0 0 0 0.193 0.0472 0.0962 96.43 98 904.44 0.86 193.84 0.528
1327201200 20120122030000 0 0 0.1667 0 0 0 0 0 0.1858 0.0479 0.0865 96.48 97.93 904.04 0.78 188.69 0.5276
1327204800 20120122040000 0 0 0.1595 0 0 0 0 0 0.1785 0.0485 0.0777 96.53 97.87 903.68 0.7 183.47 0.5273
1327208400 20120122050000 0 0 0.1556 0 0 0 0 0 0.1711 0.0492 0.0699 96.58 97.81 903.35 0.63 178.27 0.5269
1327212000 20120122060000 0 0 0.1518 0 0 0 0 0 0.1639 0.0499 0.0628 96.63 97.76 903.04 0.56 173.16 0.5265
1327215600 20120122070000 0 0 0.1473 0 0 0 0 0 0.1569 0.0506 0.0565 96.68 97.71 902.75 0.51 168.17 0.5261
1327219200 20120122080000 0 0.001 0.1434 0 0 0 0 0.001 0.1502 0.0513 0.0508 96.73 97.67 902.5 0.46 163.36 0.5257
1327222800 20120122090000 0 0.0057 0.1407 0 0 0 0 0.0057 0.1438 0.0519 0.0456 96.79 97.63 902.26 0.41 158.73 0.5252
1327226400 20120122100000 0.2 0.0105 0.1379 0 0 0 0 0.0105 0.1377 0.0525 0.041 96.76 97.6 902.05 0.47 154.5 0.5254
1327230000 20120122110000 0.8 0.0105 0.1357 0 0 0 0 0.0105 0.1322 0.053 0.0474 96.44 97.56 901.84 0.85 152.11 0.5279
1327233600 20120122120000 0.9 0.0124 0.1362 0 0 0 0 0.0124 0.1292 0.0534 0.0846 96.08 97.51 901.56 1.24 153.88 0.5307
1327237200 20120122130000 0.8 0.0181 0.1407 0 0 0 0 0.0181 0.1314 0.0532 0.1236 95.78 97.45 901.21 1.54 159.2 0.5331
1327240800 20120122140000 0 0.0276 0.1506 0 0 0 0 0.0275 0.1383 0.0526 0.1536 95.86 97.38 900.79 1.38 165.96 0.5325
1327244400 20120122150000 0.2 0.0114 0.1578 0 0 0 0 0.0114 0.1472 0.0519 0.1381 95.83 97.32 900.41 1.35 170.43 0.5327
1327248000 20120122160000 0.4 0.0029 0.1656 0 0 0 0 0.0029 0.1532 0.0515 0.1348 95.7 97.26 900.04 1.42 174.13 0.5337
1327251600 20120122170000 0.1 0 0.1706 0 0 0 0 0 0.1582 0.0511 0.1425 95.71 97.19 899.65 1.33 177.77 0.5337
1327255200 20120122180000 0 0 0.1706 0 0 0 0 0 0.1632 0.0507 0.1334 95.76 97.13 899.28 1.2 179.86 0.5333
1327258800 20120122190000 0 0 0.1695 0 0 0 0 0 0.1661 0.0506 0.1199 95.81 97.07 898.93 1.08 180.3 0.5329
1327262400 20120122200000 0.1 0 0.165 0 0 0 0 0 0.1667 0.0506 0.1078 95.81 97.02 898.62 1.02 179.57 0.5329
1327266000 20120122210000 0.4 0 0.1595 0 0 0 0 0 0.1657 0.0507 0.1023 95.68 96.97 898.31 1.13 178.7 0.5339
1327269600 20120122220000 0 0 0.1551 0 0 0 0 0 0.1645 0.0509 0.1132 95.73 96.91 897.99 1.02 178.67 0.5335
1327273200 20120122230000 0 0 0.1506 0 0 0 0 0 0.1644 0.051 0.1018 95.78 96.86 897.69 0.92 177.5 0.5331
1327276800 20120123000000 0 0 0.1468 0 0 0 0 0 0.1628 0.0512 0.0915 95.83 96.82 897.42 0.82 175.49 0.5327
1327280400 20120123010000 0 0 0.1429 0 0 0 0 0 0.1601 0.0515 0.0823 95.88 96.78 897.18 0.74 172.86 0.5323
1327284000 20120123020000 0 0 0.1407 0 0 0 0 0 0.1565 0.0518 0.074 95.94 96.74 896.95 0.66 169.79 0.5319
1327287600 20120123030000 0 0 0.1374 0 0 0 0 0 0.1523 0.0523 0.0665 95.99 96.71 896.75 0.6 166.43 0.5315
1327291200 20120123040000 0 0 0.1346 0 0 0 0 0 0.1478 0.0527 0.0598 96.04 96.68 896.57 0.54 162.9 0.5311
1327294800 20120123050000 0 0 0.1318 0 0 0 0 0 0.1431 0.0532 0.0537 96.1 96.65 896.41 0.48 159.27 0.5306
1327298400 20120123060000 0 0 0.129 0 0 0 0 0 0.1384 0.0536 0.0483 96.15 96.63 896.27 0.43 155.63 0.5302
1327302000 20120123070000 0 0 0.1268 0 0 0 0 0 0.1337 0.0541 0.0434 96.2 96.61 896.15 0.39 152.01 0.5298
1327305600 20120123080000 0 0.0024 0.1241 0 0 0 0 0.0024 0.129 0.0546 0.039 96.26 96.59 896.05 0.35 148.47 0.5293
1327309200 20120123090000 0 0.0156 0.1218 0 0 0 0 0.0156 0.1246 0.055 0.0351 96.33 96.58 895.97 0.32 145.01 0.5288
1327312800 20120123100000 2.4 0.0108 0.1202 0 0 0 0 0.0108 0.1202 0.0555 0.0316 95.27 96.57 895.91 1.55 144.07 0.5371
1327316400 20120123110000 1.2 0.0144 0.1257 0 0 0 0 0.0144 0.1223 0.0553 0.1675 94.78 96.51 895.56 2.03 155.3 0.5409
1327320000 20120123120000 1.8 0.024 0.1368 0 0 0 0 0.0239 0.1379 0.0539 0.2221 94.04 96.43 895.09 2.78 170.9 0.5467
1327323600 20120123130000 0 0.0371 0.1617 0 0 0 0 0.037 0.1599 0.052 0.2711 94.13 96.33 894.5 2.51 187.18 0.546
1327327200 20120123140000 0 0.0395 0.1911 0 0 0 0 0.0394 0.1808 0.0503 0.2444 94.22 96.24 893.96 2.26 198.54 0.5453
1327330800 20120123150000 0.1 0.0539 0.2038 0 0 0 0 0.0538 0.1957 0.0492 0.2217 94.28 96.16 893.46 2.09 206.11 0.5449
1327334400 20120123160000 2.2 0.0024 0.2143 0 0 0 0 0.0024 0.2066 0.0484 0.2338 93.33 96.07 892.94 3.06 215.86 0.5523
1327338000 20120123170000 0 0 0.2531 0 0 0 0 0 0.2235 0.0471 0.2981 93.38 95.96 892.27 2.76 228.03 0.5519
1327341600 20120123180000 0.1 0 0.2808 0 0 0 0 0 0.2404 0.0459 0.2701 93.38 95.85 891.63 2.54 235.69 0.5519
1327345200 20120123190000 0.1 0 0.3041 0 0 0 0 0 0.2512 0.0452 0.2489 93.38 95.75 891.02 2.34 240.08 0.5519
1327348800 20120123200000 0 0 0.3074 0 0 0 0 0 0.2571 0.0449 0.2284 93.43 95.65 890.43 2.11 241.7 0.5515
1327352400 20120123210000 0.6 0 0.2958 0 0 0 0 0 0.2589 0.0449 0.2142 93.2 95.56 889.87 2.23 242.32 0.5533
1327356000 20120123220000 0 0 0.283 0 0 0 0 0 0.26 0.0449 0.2171 93.25 95.46 889.29 2.01 242.51 0.5529
1327359600 20120123230000 0 0 0.2725 0 0 0 0 0 0.2595 0.045 0.1957 93.29 95.37 888.75 1.81 240.64 0.5526
1327363200 20120124000000 0 0 0.2614 0 0 0 0 0 0.2558 0.0454 0.1764 93.34 95.28 888.24 1.63 237.25 0.5522
1327366800 20120124010000 0.4 0 0.247 0 0 0 0 0 0.2501 0.046 0.1646 93.21 95.2 887.75 1.69 233.69 0.5533
1327370400 20120124020000 0 0 0.237 0 0 0 0 0 0.2448 0.0465 0.1644 93.25 95.12 887.26 1.52 230.31 0.5529
1327374000 20120124030000 0 0 0.2276 0 0 0 0 0 0.239 0.047 0.1482 93.3 95.04 886.8 1.37 225.93 0.5525
1327377600 20120124040000 0 0 0.2182 0 0 0 0 0 0.2319 0.0477 0.1336 93.35 94.97 886.37 1.24 220.87 0.5521
1327381200 20120124050000 0 0 0.2099 0 0 0 0 0 0.2239 0.0484 0.1205 93.4 94.91 885.97 1.11 215.36 0.5518
1327384800 20120124060000 0 0 0.2005 0 0 0 0 0 0.2154 0.0492 0.1086 93.45 94.84 885.6 1 209.59 0.5514
1327388400 20120124070000 0 0 0.1922 0 0 0 0 0 0.2067 0.0499 0.0979 93.5 94.79 885.26 0.91 203.7 0.551
1327392000 20120124080000 0 0.003 0.1844 0 0 0 0 0.003 0.2002 0.0505 0.0906 93.55 94.73 884.94 0.81 197.79 0.5506
1327395600 20120124090000 0 0.0293 0.1772 0 0 0 0 0.0292 0.1915 0.0513 0.0814 93.63 94.68 884.64 0.73 191.88 0.5499
1327399200 20120124100000 0 0.0626 0.17 0 0 0 0 0.0625 0.183 0.0521 0.0732 93.75 94.64 884.38 0.66 186.05 0.549
1327402800 20120124110000 0 0.0677 0.165 0 0 0 0 0.0676 0.1747 0.0529 0.0658 93.87 94.6 884.16 0.59 180.38 0.5481
1327406400 20120124120000 0 0.0545 0.1612 0 0 0 0 0.0544 0.1668 0.0536 0.0591 93.98 94.57 883.97 0.53 174.92 0.5472
1327410000 20120124130000 0 0.0313 0.1578 0 0 0 0 0.0312 0.1593 0.0543 0.0532 94.06 94.55 883.82 0.48 169.71 0.5466
1327413600 20120124140000 0.1 0.0283 0.154 0 0 0 0 0.0282 0.1522 0.055 0.0478 94.1 94.53 883.7 0.48 164.84 0.5463
1327417200 20120124150000 0 0.0192 0.1529 0 0 0 0 0.0192 0.1457 0.0556 0.0484 94.18 94.51 883.6 0.44 160.66 0.5457
1327420800 20120124160000 0 0.004 0.1506 0 0 0 0 0.004 0.1402 0.0562 0.0435 94.24 94.5 883.51 0.39 156.61 0.5452
1327424400 20120124170000 0 0 0.1473 0 0 0 0 0 0.1349 0.0567 0.0391 94.3 94.49 883.45 0.35 152.7 0.5447
1327428000 20120124180000 0 0 0.1457 0 0 0 0 0 0.1299 0.0572 0.0352 94.35 94.48 883.4 0.32 148.95 0.5443
1327431600 20120124190000 0 0 0.1423 0 0 0 0 0 0.1252 0.0577 0.0316 94.41 94.47 883.37 0.28 145.36 0.5438
1327435200 20120124200000 0 0 0.1396 0 0 0 0 0 0.1207 0.0581 0.0284 94.47 94.47 883.36 0.26 141.95 0.5434
1327438800 20120124210000 0 0 0.1357 0 0 0 0 0 0.1164 0.0585 0.0256 94.53 94.47 883.36 0.23 138.72 0.5429
1327442400 20120124220000 0 0 0.1335 0 0 0 0 0 0.1125 0.0589 0.023 94.59 94.47 883.37 0.21 135.66 0.5424
1327446000 20120124230000 0 0 0.1296 0 0 0 0 0 0.1088 0.0593 0.0207 94.65 94.48 883.4 0.19 132.78 0.542
1327449600 20120125000000 0 0 0.1274 0 0 0 0 0 0.1053 0.0597 0.0186 94.71 94.48 883.44 0.17 130.07 0.5415
1327453200 20120125010000 0 0 0.1241 0 0 0 0 0 0.1021 0.06 0.0167 94.77 94.49 883.5 0.15 127.52 0.541
1327456800 20120125020000 0 0 0.1218 0 0 0 0 0 0.0992 0.0603 0.015 94.83 94.51 883.57 0.13 125.14 0.5406
1327460400 20120125030000 0 0 0.1196 0 0 0 0 0 0.0964 0.0606 0.0135 94.89 94.52 883.65 0.12 122.91 0.5401
1327464000 20120125040000 0 0 0.1174 0 0 0 0 0 0.0938 0.0608 0.0121 94.95 94.53 883.74 0.11 120.82 0.5396
1327467600 20120125050000 0 0 0.1146 0 0 0 0 0 0.0914 0.0611 0.0109 95.02 94.55 883.85 0.1 118.87 0.5391
1327471200 20120125060000 0 0 0.1124 0 0 0 0 0 0.0892 0.0613 0.0098 95.08 94.57 883.96 0.09 117.06 0.5386
1327474800 20120125070000 0 0 0.1097 0 0 0 0 0 0.0872 0.0615 0.0088 95.14 94.59 884.09 0.08 115.37 0.5381
1327478400 20120125080000 0 0.0074 0.108 0 0 0 0 0.0074 0.0853 0.0617 0.0079 95.21 94.62 884.23 0.07 113.79 0.5376
1327482000 20120125090000 0 0.0317 0.1063 0 0 0 0 0.0316 0.0836 0.0618 0.0071 95.3 94.64 884.38 0.06 112.29 0.5369
1327485600 20120125100000 0 0.0749 0.1036 0 0 0 0 0.0747 0.0819 0.062 0.0064 95.44 94.67 884.54 0.06 110.86 0.5358
1327489200 20120125110000 0 0.0792 0.1014 0 0 0 0 0.079 0.0804 0.0621 0.0058 95.58 94.7 884.74 0.05 109.53 0.5347
1327492800 20120125120000 0 0.0485 0.1002 0 0 0 0 0.0484 0.0789 0.0622 0.0052 95.69 94.74 884.96 0.05 108.33 0.5338
1327496400 20120125130000 0 0.0644 0.1002 0 0 0 0 0.0643 0.0776 0.0623 0.0047 95.82 94.78 885.2 0.04 107.2 0.5328
1327500000 20120125140000 0 0.0485 0.0997 0 0 0 0 0.0484 0.0764 0.0624 0.0042 95.93 94.82 885.46 0.04 106.17 0.5319
1327503600 20120125150000 0 0.0296 0.0997 0 0 0 0 0.0295 0.0753 0.0625 0.0038 96.02 94.87 885.74 0.03 105.23 0.5312
1327507200 20120125160000 0 0.0137 0.0997 0 0 0 0 0.0137 0.0743 0.0625 0.0034 96.1 94.91 886.02 0.03 104.38 0.5306
1327510800 20120125170000 0 0.0021 0.0997 0 0 0 0 0.0021 0.0734 0.0626 0.003 96.17 94.96 886.32 0.03 103.6 0.5301
1327514400 20120125180000 0 0 0.0991 0 0 0 0 0 0.0726 0.0626 0.0027 96.23 95.01 886.62 0.02 102.87 0.5296
1327518000 20120125190000 0 0 0.098 0 0 0 0 0 0.0718 0.0626 0.0025 96.29 95.07 886.93 0.02 102.19 0.5291
1327521600 20120125200000 0 0 0.0969 0 0 0 0 0 0.0711 0.0626 0.0022 96.36 95.12 887.23 0.02 101.57 0.5286
1327525200 20120125210000 0 0 0.0958 0 0 0 0 0 0.0705 0.0626 0.002 96.42 95.17 887.54 0.02 100.98 0.5281
1327528800 20120125220000 0 0 0.0942 0 0 0 0 0 0.0699 0.0627 0.0018 96.48 95.22 887.86 0.02 100.44 0.5276
1327532400 20120125230000 0 0 0.0936 0 0 0 0 0 0.0693 0.0626 0.0016 96.55 95.27 888.17 0.01 99.93 0.5271
1327536000 20120126000000 0 0 0.0919 0 0 0 0 0 0.0688 0.0626 0.0014 96.61 95.33 888.49 0.01 99.46 0.5266
1327539600 20120126010000 0 0 0.0914 0 0 0 0 0 0.0683 0.0626 0.0013 96.67 95.38 888.81 0.01 99.03 0.5261
1327543200 20120126020000 0 0 0.0903 0 0 0 0 0 0.0678 0.0626 0.0012 96.74 95.43 889.14 0.01 98.62 0.5256
1327546800 20120126030000 0 0 0.0892 0 0 0 0 0 0.0674 0.0626 0.001 96.8 95.49 889.46 0.01 98.24 0.5251
1327550400 20120126040000 0 0 0.0881 0 0 0 0 0 0.067 0.0626 0.0009 96.86 95.54 889.79 0.01 97.88 0.5246
1327554000 20120126050000 0 0 0.087 0 0 0 0 0 0.0667 0.0625 0.0008 96.93 95.6 890.12 0.01 97.55 0.5241
1327557600 20120126060000 0 0 0.0864 0 0 0 0 0 0.0663 0.0625 0.0008 96.99 95.65 890.45 0.01 97.24 0.5236
1327561200 20120126070000 0 0 0.0853 0 0 0 0 0 0.066 0.0625 0.0007 97.05 95.71 890.78 0.01 96.96 0.5231
1327564800 20120126080000 0 0.0043 0.0847 0 0 0 0 0.0043 0.0657 0.0624 0.0006 97.12 95.77 891.12 0.01 96.68 0.5226
1327568400 20120126090000 0 0.0242 0.0836 0 0 0 0 0.0241 0.0655 0.0624 0.0006 97.21 95.82 891.46 0 96.4 0.5219
1327572000 20120126100000 0 0.0469 0.0825 0 0 0 0 0.0468 0.0652 0.0623 0.0005 97.32 95.88 891.81 0 96.12 0.5211
1327575600 20120126110000 0 0.0711 0.0809 0 0 0 0 0.0709 0.0649 0.0623 0.0004 97.45 95.94 892.16 0 95.84 0.52
1327579200 20120126120000 0 0.0569 0.0798 0 0 0 0 0.0568 0.0646 0.0622 0.0004 97.57 96 892.54 0 95.58 0.5191
1327582800 20120126130000 0 0.0469 0.0798 0 0 0 0 0.0468 0.0643 0.0622 0.0004 97.68 96.07 892.93 0 95.36 0.5182
1327586400 20120126140000 0 0.0256 0.0786 0 0 0 0 0.0255 0.0641 0.0621 0.0003 97.77 96.14 893.34 0 95.17 0.5175
1327590000 20120126150000 0.2 0.0185 0.0781 0 0 0 0 0.0185 0.0639 0.0621 0.0003 97.75 96.2 893.74 0.11 95.19 0.5176
1327593600 20120126160000 0.3 0.0057 0.0786 0 0 0 0 0.0057 0.0639 0.062 0.0106 97.68 96.27 894.13 0.25 96.35 0.5182
1327597200 20120126170000 0 0 0.0786 0 0 0 0 0 0.0651 0.0617 0.0251 97.74 96.33 894.48 0.23 98.52 0.5178
1327600800 20120126180000 0.9 0 0.0786 0 0 0 0 0 0.0673 0.0614 0.0225 97.37 96.39 894.84 0.67 101.08 0.5207
1327604400 20120126190000 0 0 0.0803 0 0 0 0 0 0.07 0.061 0.0669 97.43 96.43 895.08 0.6 106.87 0.5202
1327608000 20120126200000 0.1 0 0.0798 0 0 0 0 0 0.0761 0.0603 0.0601 97.44 96.47 895.33 0.59 111.4 0.5201
1327611600 20120126210000 0 0 0.0798 0 0 0 0 0 0.081 0.0597 0.0592 97.5 96.51 895.57 0.53 115.19 0.5196
1327615200 20120126220000 0.1 0 0.0809 0 0 0 0 0 0.0851 0.0591 0.0533 97.51 96.55 895.82 0.53 118.02 0.5195
1327618800 20120126230000 0 0 0.0809 0 0 0 0 0 0.0883 0.0587 0.0531 97.57 96.59 896.06 0.48 120.37 0.5191
1327622400 20120127000000 0 0 0.0803 0 0 0 0 0 0.0909 0.0584 0.0477 97.63 96.63 896.31 0.43 121.89 0.5186
1327626000 20120127010000 0 0 0.0798 0 0 0 0 0 0.0927 0.0582 0.0429 97.69 96.67 896.56 0.39 122.73 0.5181
1327629600 20120127020000 0 0 0.0798 0 0 0 0 0 0.0936 0.058 0.0386 97.75 96.72 896.81 0.35 123.03 0.5177
1327633200 20120127030000 0 0 0.0792 0 0 0 0 0 0.094 0.0579 0.0347 97.81 96.76 897.07 0.31 122.89 0.5172
1327636800 20120127040000 0 0 0.0781 0 0 0 0 0 0.0938 0.0579 0.0312 97.87 96.8 897.33 0.28 122.42 0.5168
1327640400 20120127050000 0 0 0.0775 0 0 0 0 0 0.0933 0.0579 0.028 97.92 96.85 897.6 0.25 121.68 0.5163
1327644000 20120127060000 0 0 0.0764 0 0 0 0 0 0.0924 0.0579 0.0252 97.98 96.89 897.86 0.23 120.75 0.5158
1327647600 20120127070000 0 0 0.0753 0 0 0 0 0 0.0914 0.058 0.0226 98.04 96.94 898.14 0.2 119.67 0.5154
1327651200 20120127080000 0 0.0048 0.0748 0 0 0 0 0.0048 0.0901 0.058 0.0204 98.1 96.99 898.41 0.18 118.49 0.5149
1327654800 20120127090000 0 0.0299 0.0731 0 0 0 0 0.0298 0.0888 0.0581 0.0183 98.19 97.03 898.69 0.16 117.23 0.5142
1327658400 20120127100000 0 0.085 0.0714 0 0 0 0 0.0848 0.0874 0.0582 0.0164 98.34 97.08 898.98 0.15 115.87 0.5131
1327662000 20120127110000 0 0.1173 0.0709 0 0 0 0 0.117 0.0859 0.0583 0.0148 98.51 97.13 899.3 0.13 114.47 0.5117
1327665600 20120127120000 0 0.1388 0.0698 0 0 0 0 0.1385 0.0843 0.0584 0.0133 98.71 97.19 899.64 0.12 113.07 0.5101
1327669200 20120127130000 0 0.1352 0.0698 0 0 0 0 0.1349 0.0828 0.0585 0.012 98.9 97.25 900.02 0.11 111.71 0.5086
1327672800 20120127140000 0 0.1089 0.0687 0 0 0 0 0.1086 0.0813 0.0586 0.0107 99.07 97.32 900.43 0.1 110.4 0.5073
1327676400 20120127150000 0 0.0598 0.0681 0 0 0 0 0.0597 0.0799 0.0587 0.0097 99.19 97.4 900.87 0.09 109.19 0.5064
1327680000 20120127160000 0 0.0203 0.067 0 0 0 0 0.0203 0.0786 0.0587 0.0087 99.27 97.47 901.32 0.08 108.05 0.5057
1327683600 20120127170000 0 0 0.0676 0 0 0 0 0 0.0773 0.0587 0.0078 99.33 97.55 901.77 0.07 106.97 0.5053
1327687200 20120127180000 0 0 0.067 0 0 0 0 0 0.0762 0.0588 0.007 99.39 97.62 902.21 0.06 105.93 0.5048
1327690800 20120127190000 0 0 0.0659 0 0 0 0 0 0.0751 0.0588 0.0063 99.45 97.7 902.66 0.06 104.94 0.5043
1327694400 20120127200000 0 0 0.0654 0 0 0 0 0 0.074 0.0588 0.0057 99.51 97.77 903.09 0.05 103.99 0.5039
1327698000 20120127210000 0 0 0.0648 0 0 0 0 0 0.073 0.0588 0.0051 99.57 97.84 903.53 0.05 103.08 0.5034
1327701600 20120127220000 0 0 0.0637 0 0 0 0 0 0.0721 0.0589 0.0046 99.63 97.92 903.96 0.04 102.22 0.5029
1327705200 20120127230000 0 0 0.0631 0 0 0 0 0 0.0712 0.0589 0.0041 99.69 97.99 904.39 0.04 101.4 0.5025
1327708800 20120128000000 0 0 0.0626 0 0 0 0 0 0.0703 0.0589 0.0037 99.75 98.06 904.81 0.03 100.63 0.502
1327712400 20120128010000 0 0 0.062 0 0 0 0 0 0.0695 0.0589 0.0033 99.81 98.13 905.23 0.03 99.9 0.5015
1327716000 20120128020000 0 0 0.0615 0 0 0 0 0 0.0687 0.0589 0.003 99.86 98.2 905.65 0.03 99.21 0.5011
1327719600 20120128030000 0 0 0.0609 0 0 0 0 0 0.068 0.0589 0.0027 99.92 98.27 906.07 0.02 98.56 0.5006
1327723200 20120128040000 0 0 0.0604 0 0 0 0 0 0.0674 0.0588 0.0024 99.98 98.34 906.48 0.02 97.95 0.5001
1327726800 20120128050000 0 0 0.0598 0 0 0 0 0 0.0667 0.0588 0.0022 100.04 98.41 906.89 0.02 97.37 0.4997
