"d" "date" "P" "ETpot" "Qobs" "fXG" "fXS" "hSmin" "Gobs" "ETact" "Q" "fGS" "fQS" "dV" "dVeq" "dG" "hS" "hQ" "W"
1323385200 20111208230000 3.6 0 0.0847 0 0 0 0 0 0.0583 0.0182 0.194 118.22 121.75 1042.64 272.55 1.39 0.3422
1323388800 20111209000000 1.5 0 0.0903 0 0 0 0 0 0.071 0.0158 0.3862 117.26 121.47 1041.02 307.16 1.52 0.3496
1323392400 20111209010000 0 0 0.1036 0 0 0 0 0 0.0882 0.0129 0.3679 117.27 121.16 1039.27 336.41 1.15 0.3495
1323396000 20111209020000 0 0 0.1163 0 0 0 0 0 0.102 0.0109 0.2809 117.28 120.87 1037.65 355.39 0.86 0.3494
1323399600 20111209030000 0 0 0.1257 0 0 0 0 0 0.1114 0.0096 0.2157 117.29 120.61 1036.14 366.79 0.65 0.3493
1323403200 20111209040000 0 0 0.1329 0 0 0 0 0 0.1165 0.009 0.173 117.3 120.36 1034.72 373.34 0.47 0.3492
1323406800 20111209050000 0 0 0.1357 0 0 0 0 0 0.1207 0.0086 0.1261 117.31 120.13 1033.41 374.74 0.34 0.3492
1323410400 20111209060000 0 0 0.1346 0 0 0 0 0 0.1216 0.0086 0.092 117.32 119.92 1032.2 372.63 0.25 0.3491
1323414000 20111209070000 0 0.0013 0.1318 0 0 0 0 0.0013 0.1202 0.0089 0.0671 117.33 119.72 1031.09 368.2 0.18 0.349
1323417600 20111209080000 0 0.0203 0.1274 0 0 0 0 0.0202 0.1174 0.0094 0.0489 117.36 119.55 1030.06 362.27 0.13 0.3488
1323421200 20111209090000 0 0.0468 0.1241 0 0 0 0 0.0466 0.1136 0.0101 0.0357 117.41 119.38 1029.12 355.44 0.1 0.3484
1323424800 20111209100000 0 0.0848 0.1196 0 0 0 0 0.0845 0.1093 0.0109 0.026 117.51 119.23 1028.28 348.11 0.07 0.3476
1323428400 20111209110000 0 0.0975 0.1158 0 0 0 0 0.0972 0.1049 0.0117 0.019 117.62 119.1 1027.54 340.59 0.05 0.3468
1323432000 20111209120000 0 0.057 0.1119 0 0 0 0 0.0568 0.1004 0.0125 0.0138 117.69 118.99 1026.91 333.12 0.04 0.3463
1323435600 20111209130000 0 0.0658 0.1086 0 0 0 0 0.0656 0.0961 0.0132 0.0101 117.77 118.9 1026.35 325.78 0.03 0.3457
1323439200 20111209140000 0 0.0253 0.1063 0 0 0 0 0.0252 0.0919 0.014 0.0073 117.8 118.81 1025.86 318.7 0.02 0.3454
1323442800 20111209150000 0 0.0013 0.103 0 0 0 0 0.0013 0.088 0.0147 0.0054 117.82 118.74 1025.43 311.91 0.01 0.3453
1323446400 20111209160000 0 0 0.1002 0 0 0 0 0 0.0844 0.0154 0.0039 117.84 118.67 1025.04 305.41 0.01 0.3451
1323450000 20111209170000 0 0 0.0969 0 0 0 0 0 0.0809 0.0161 0.0028 117.85 118.61 1024.69 299.21 0.01 0.345
1323453600 20111209180000 0 0 0.0936 0 0 0 0 0 0.0778 0.0167 0.0021 117.87 118.55 1024.36 293.31 0.01 0.3449
1323457200 20111209190000 0 0 0.0914 0 0 0 0 0 0.0748 0.0173 0.0015 117.89 118.5 1024.07 287.72 0 0.3447
1323460800 20111209200000 0 0 0.0881 0 0 0 0 0 0.072 0.0179 0.0011 117.91 118.45 1023.81 282.42 0 0.3446
1323464400 20111209210000 1.4 0 0.0864 0 0 0 0 0 0.0695 0.0185 0.0008 117.01 118.41 1023.58 278.79 0.48 0.3515
1323468000 20111209220000 0.2 0 0.0858 0 0 0 0 0 0.0678 0.0188 0.1299 116.9 118.31 1022.98 287.09 0.42 0.3523
1323471600 20111209230000 0.4 0 0.0875 0 0 0 0 0 0.0717 0.0181 0.1136 116.66 118.2 1022.37 293.49 0.45 0.3542
1323475200 20111210000000 0 0 0.0864 0 0 0 0 0 0.0749 0.0176 0.1206 116.67 118.09 1021.71 299.82 0.33 0.354
1323478800 20111210010000 0.4 0 0.087 0 0 0 0 0 0.0781 0.0171 0.088 116.43 117.98 1021.11 302.92 0.38 0.3559
1323482400 20111210020000 0.6 0 0.0875 0 0 0 0 0 0.0797 0.0169 0.1021 116.06 117.86 1020.44 307.45 0.49 0.3587
1323486000 20111210030000 0.6 0 0.0892 0 0 0 0 0 0.082 0.0165 0.1317 115.69 117.73 1019.67 314.67 0.57 0.3615
1323489600 20111210040000 0 0 0.0925 0 0 0 0 0 0.0858 0.0159 0.1537 115.71 117.58 1018.8 323.05 0.42 0.3614
1323493200 20111210050000 0 0 0.0947 0 0 0 0 0 0.0904 0.0152 0.1121 115.73 117.44 1018 326.74 0.3 0.3613
1323496800 20111210060000 0 0 0.0964 0 0 0 0 0 0.0925 0.015 0.0817 115.74 117.31 1017.27 327.17 0.22 0.3612
1323500400 20111210070000 0 0.0024 0.0975 0 0 0 0 0.0024 0.0927 0.015 0.0596 115.76 117.19 1016.6 325.36 0.16 0.361
1323504000 20111210080000 0 0.026 0.0975 0 0 0 0 0.0259 0.0917 0.0153 0.0435 115.8 117.09 1015.98 322.04 0.12 0.3607
1323507600 20111210090000 0 0.0379 0.0964 0 0 0 0 0.0378 0.0898 0.0157 0.0317 115.85 116.99 1015.43 317.75 0.09 0.3603
1323511200 20111210100000 0 0.0864 0.0958 0 0 0 0 0.0861 0.0875 0.0162 0.0231 115.96 116.91 1014.94 312.85 0.06 0.3595
1323514800 20111210110000 0 0.0959 0.0942 0 0 0 0 0.0956 0.0849 0.0167 0.0168 116.07 116.84 1014.54 307.62 0.05 0.3587
1323518400 20111210120000 0 0.0852 0.093 0 0 0 0 0.0849 0.0821 0.0173 0.0123 116.17 116.78 1014.21 302.28 0.03 0.3579
1323522000 20111210130000 0 0.0438 0.0908 0 0 0 0 0.0437 0.0793 0.0178 0.009 116.23 116.73 1013.95 296.98 0.02 0.3574
1323525600 20111210140000 0 0.0213 0.0892 0 0 0 0 0.0212 0.0766 0.0184 0.0065 116.27 116.7 1013.74 291.79 0.02 0.3571
1323529200 20111210150000 0 0.0012 0.0881 0 0 0 0 0.0012 0.074 0.0189 0.0048 116.29 116.66 1013.55 286.75 0.01 0.3569
1323532800 20111210160000 0 0 0.0858 0 0 0 0 0 0.0716 0.0194 0.0035 116.31 116.64 1013.4 281.88 0.01 0.3568
1323536400 20111210170000 0 0 0.0847 0 0 0 0 0 0.0692 0.0199 0.0025 116.33 116.61 1013.26 277.21 0.01 0.3566
1323540000 20111210180000 0 0 0.082 0 0 0 0 0 0.067 0.0204 0.0018 116.35 116.59 1013.14 272.73 0.01 0.3565
1323543600 20111210190000 0 0 0.0798 0 0 0 0 0 0.065 0.0209 0.0013 116.37 116.57 1013.03 268.45 0 0.3563
1323547200 20111210200000 0 0 0.0781 0 0 0 0 0 0.063 0.0213 0.001 116.4 116.56 1012.95 264.37 0 0.3561
1323550800 20111210210000 0 0 0.0759 0 0 0 0 0 0.0612 0.0217 0.0007 116.42 116.55 1012.88 260.49 0 0.356
1323554400 20111210220000 0 0 0.0748 0 0 0 0 0 0.0595 0.0221 0.0005 116.44 116.54 1012.82 256.8 0 0.3558
1323558000 20111210230000 0 0 0.0731 0 0 0 0 0 0.0579 0.0224 0.0004 116.46 116.53 1012.78 253.3 0 0.3556
1323561600 20111211000000 0 0 0.0726 0 0 0 0 0 0.0564 0.0228 0.0003 116.49 116.52 1012.75 249.97 0 0.3555
1323565200 20111211010000 0 0 0.0714 0 0 0 0 0 0.055 0.0231 0.0002 116.51 116.52 1012.74 246.8 0 0.3553
1323568800 20111211020000 0 0 0.0703 0 0 0 0 0 0.0537 0.0234 0.0001 116.53 116.52 1012.73 243.79 0 0.3551
1323572400 20111211030000 0 0 0.0692 0 0 0 0 0 0.0525 0.0237 0.0001 116.56 116.52 1012.74 240.93 0 0.3549
1323576000 20111211040000 0 0 0.0676 0 0 0 0 0 0.0513 0.024 0.0001 116.58 116.52 1012.75 238.21 0 0.3547
1323579600 20111211050000 0 0 0.0665 0 0 0 0 0 0.0502 0.0243 0.0001 116.6 116.53 1012.77 235.62 0 0.3545
1323583200 20111211060000 0 0 0.0659 0 0 0 0 0 0.0492 0.0245 0 116.63 116.53 1012.81 233.16 0 0.3543
1323586800 20111211070000 0 0.0038 0.0642 0 0 0 0 0.0038 0.0482 0.0248 0 116.66 116.54 1012.85 230.81 0 0.3541
1323590400 20111211080000 0 0.0202 0.0631 0 0 0 0 0.0201 0.0473 0.025 0 116.7 116.55 1012.9 228.56 0 0.3538
1323594000 20111211090000 0 0.0231 0.0626 0 0 0 0 0.023 0.0465 0.0252 0 116.75 116.56 1012.96 226.41 0 0.3534
1323597600 20111211100000 0 0.024 0.0615 0 0 0 0 0.0239 0.0456 0.0254 0 116.8 116.58 1013.05 224.36 0 0.353
1323601200 20111211110000 0 0.0442 0.0604 0 0 0 0 0.044 0.0449 0.0256 0 116.87 116.59 1013.14 222.39 0 0.3525
1323604800 20111211120000 0 0.049 0.0598 0 0 0 0 0.0488 0.0441 0.0258 0 116.95 116.61 1013.26 220.5 0 0.3519
1323608400 20111211130000 0 0.0269 0.0593 0 0 0 0 0.0268 0.0434 0.0259 0 117 116.64 1013.4 218.72 0 0.3515
1323612000 20111211140000 0 0.0087 0.0593 0 0 0 0 0.0087 0.0428 0.0261 0 117.03 116.66 1013.56 217.04 0 0.3513
1323615600 20111211150000 0 0 0.0593 0 0 0 0 0 0.0422 0.0262 0 117.06 116.69 1013.72 215.44 0 0.351
1323619200 20111211160000 0 0 0.0593 0 0 0 0 0 0.0416 0.0263 0 117.09 116.72 1013.88 213.91 0 0.3508
1323622800 20111211170000 0 0 0.0593 0 0 0 0 0 0.0411 0.0265 0 117.11 116.75 1014.03 212.45 0 0.3506
1323626400 20111211180000 0 0 0.0587 0 0 0 0 0 0.0406 0.0266 0 117.14 116.77 1014.19 211.06 0 0.3504
1323630000 20111211190000 0 0 0.0587 0 0 0 0 0 0.0401 0.0267 0 117.17 116.8 1014.35 209.72 0 0.3502
1323633600 20111211200000 0 0 0.0582 0 0 0 0 0 0.0396 0.0268 0 117.2 116.83 1014.5 208.44 0 0.35
1323637200 20111211210000 0 0 0.0582 0 0 0 0 0 0.0391 0.0269 0 117.22 116.86 1014.66 207.22 0 0.3498
1323640800 20111211220000 0 0 0.0576 0 0 0 0 0 0.0387 0.027 0 117.25 116.88 1014.82 206.04 0 0.3496
1323644400 20111211230000 0 0 0.057 0 0 0 0 0 0.0383 0.0271 0 117.28 116.91 1014.97 204.92 0 0.3494
1323648000 20111212000000 0 0 0.057 0 0 0 0 0 0.0379 0.0272 0 117.3 116.94 1015.13 203.84 0 0.3492
1323651600 20111212010000 0.1 0 0.057 0 0 0 0 0 0.0376 0.0273 0 117.27 116.97 1015.29 202.91 0.03 0.3495
1323655200 20111212020000 0.2 0 0.0565 0 0 0 0 0 0.0373 0.0273 0.0094 117.16 116.99 1015.42 203.05 0.1 0.3503
1323658800 20111212030000 0 0 0.057 0 0 0 0 0 0.0373 0.0273 0.0256 117.19 117 1015.49 204.61 0.07 0.35
1323662400 20111212040000 0.1 0 0.0565 0 0 0 0 0 0.0378 0.0271 0.0186 117.15 117.02 1015.57 205.5 0.09 0.3503
1323666000 20111212050000 0.1 0 0.0565 0 0 0 0 0 0.0381 0.027 0.023 117.12 117.03 1015.63 206.79 0.1 0.3506
1323669600 20111212060000 0.3 0 0.057 0 0 0 0 0 0.0386 0.0269 0.0261 116.95 117.03 1015.67 208.53 0.18 0.3519
1323673200 20111212070000 1.1 0 0.0576 0 0 0 0 0 0.0392 0.0267 0.0473 116.26 117.03 1015.63 213.11 0.52 0.3572
1323676800 20111212080000 0.3 0.0056 0.0593 0 0 0 0 0.0056 0.0419 0.026 0.1361 116.1 116.97 1015.3 225.42 0.49 0.3584
1323680400 20111212090000 0 0.0133 0.0604 0 0 0 0 0.0133 0.0463 0.0249 0.1213 116.14 116.9 1014.94 235.4 0.36 0.3581
1323684000 20111212100000 0 0.0233 0.0609 0 0 0 0 0.0232 0.0491 0.0242 0.0973 116.19 116.85 1014.61 242.62 0.26 0.3577
1323687600 20111212110000 0 0.0378 0.0609 0 0 0 0 0.0377 0.052 0.0236 0.0709 116.25 116.8 1014.33 246.83 0.19 0.3573
1323691200 20111212120000 0 0.0611 0.0609 0 0 0 0 0.0609 0.0537 0.0232 0.0517 116.33 116.76 1014.09 248.9 0.14 0.3566
1323694800 20111212130000 0 0.04 0.0604 0 0 0 0 0.0399 0.0546 0.023 0.0377 116.4 116.73 1013.91 249.48 0.1 0.3561
1323698400 20111212140000 0 0.0178 0.0631 0 0 0 0 0.0177 0.0548 0.023 0.0275 116.44 116.7 1013.77 249.03 0.07 0.3558
1323702000 20111212150000 0 0.0011 0.062 0 0 0 0 0.0011 0.0546 0.0231 0.0201 116.46 116.68 1013.66 247.88 0.05 0.3556
1323705600 20111212160000 0 0 0.0598 0 0 0 0 0 0.0541 0.0232 0.0146 116.49 116.67 1013.56 246.25 0.04 0.3554
1323709200 20111212170000 0 0 0.0593 0 0 0 0 0 0.0535 0.0234 0.0107 116.51 116.65 1013.49 244.31 0.03 0.3553
1323712800 20111212180000 0 0 0.0587 0 0 0 0 0 0.0527 0.0236 0.0078 116.53 116.64 1013.43 242.17 0.02 0.3551
1323716400 20111212190000 0 0 0.057 0 0 0 0 0 0.0518 0.0238 0.0057 116.56 116.63 1013.38 239.94 0.02 0.3549
1323720000 20111212200000 0 0 0.0565 0 0 0 0 0 0.0509 0.024 0.0041 116.58 116.63 1013.35 237.66 0.01 0.3547
1323723600 20111212210000 0 0 0.0559 0 0 0 0 0 0.05 0.0242 0.003 116.61 116.62 1013.33 235.39 0.01 0.3545
1323727200 20111212220000 0 0 0.0554 0 0 0 0 0 0.0491 0.0245 0.0022 116.63 116.62 1013.32 233.15 0.01 0.3543
1323730800 20111212230000 0 0 0.0554 0 0 0 0 0 0.0482 0.0247 0.0016 116.66 116.62 1013.32 230.95 0 0.3541
1323734400 20111213000000 0 0 0.0548 0 0 0 0 0 0.0474 0.0249 0.0012 116.68 116.63 1013.34 228.82 0 0.354
1323738000 20111213010000 0 0 0.0548 0 0 0 0 0 0.0466 0.0251 0.0009 116.71 116.63 1013.36 226.76 0 0.3538
1323741600 20111213020000 0.5 0 0.0554 0 0 0 0 0 0.0458 0.0253 0.0006 116.41 116.64 1013.39 225.27 0.18 0.356
1323745200 20111213030000 2.4 0 0.0565 0 0 0 0 0 0.0452 0.0254 0.0479 114.89 116.62 1013.3 230.48 0.98 0.3677
1323748800 20111213040000 2.1 0 0.0609 0 0 0 0 0 0.0514 0.024 0.3126 113.59 116.46 1012.37 261.1 1.45 0.3778
1323752400 20111213050000 1.1 0 0.0703 0 0 0 0 0 0.0663 0.0208 0.391 112.93 116.23 1011.07 296.75 1.47 0.3829
1323756000 20111213060000 0.1 0 0.082 0 0 0 0 0 0.0827 0.0177 0.3603 112.89 115.99 1009.69 326.38 1.15 0.3832
1323759600 20111213070000 0.4 0 0.0947 0 0 0 0 0 0.0965 0.0154 0.2939 112.66 115.76 1008.36 348.06 1 0.385
1323763200 20111213080000 0 0.0094 0.1047 0 0 0 0 0.0094 0.1076 0.0137 0.2507 112.68 115.53 1007.06 363.73 0.75 0.3848
1323766800 20111213090000 0.2 0.0203 0.1146 0 0 0 0 0.0202 0.1161 0.0125 0.1926 112.59 115.32 1005.85 372.81 0.63 0.3855
1323770400 20111213100000 1.6 0.0156 0.123 0 0 0 0 0.0156 0.1204 0.012 0.1695 111.63 115.12 1004.68 380.51 1.08 0.393
1323774000 20111213110000 0 0.0312 0.1285 0 0 0 0 0.0311 0.1284 0.011 0.2694 111.68 114.87 1003.22 395.68 0.81 0.3927
1323777600 20111213120000 0 0.0781 0.1357 0 0 0 0 0.0779 0.1358 0.01 0.216 111.77 114.63 1001.86 404.62 0.59 0.392
1323781200 20111213130000 0 0.0391 0.1412 0 0 0 0 0.039 0.1422 0.0093 0.1575 111.81 114.42 1000.63 407.05 0.43 0.3916
1323784800 20111213140000 0 0.0062 0.1446 0 0 0 0 0.0062 0.1439 0.0092 0.1149 111.83 114.23 999.52 405.06 0.31 0.3915
1323788400 20111213150000 0 0 0.1446 0 0 0 0 0 0.1425 0.0096 0.0837 111.84 114.05 998.49 400.15 0.23 0.3914
1323792000 20111213160000 0 0 0.1412 0 0 0 0 0 0.139 0.0102 0.0611 111.85 113.88 997.55 393.37 0.17 0.3913
1323795600 20111213170000 0 0 0.1368 0 0 0 0 0 0.1342 0.011 0.0445 111.86 113.73 996.68 385.5 0.12 0.3912
1323799200 20111213180000 0 0 0.1302 0 0 0 0 0 0.1288 0.0119 0.0325 111.87 113.59 995.87 377.05 0.09 0.3912
1323802800 20111213190000 0 0 0.1257 0 0 0 0 0 0.1231 0.0128 0.0237 111.88 113.47 995.14 368.39 0.06 0.391
1323806400 20111213200000 0 0 0.1218 0 0 0 0 0 0.1175 0.0138 0.0173 111.9 113.35 994.46 359.74 0.05 0.3909
1323810000 20111213210000 0 0 0.1174 0 0 0 0 0 0.112 0.0147 0.0126 111.91 113.24 993.84 351.27 0.03 0.3908
1323813600 20111213220000 0 0 0.1135 0 0 0 0 0 0.1068 0.0157 0.0092 111.93 113.14 993.27 343.08 0.02 0.3907
1323817200 20111213230000 0 0 0.1097 0 0 0 0 0 0.1019 0.0166 0.0067 111.95 113.05 992.75 335.22 0.02 0.3906
1323820800 20111214000000 0 0 0.1069 0 0 0 0 0 0.0973 0.0175 0.0049 111.96 112.97 992.28 327.73 0.01 0.3904
1323824400 20111214010000 0 0 0.1036 0 0 0 0 0 0.093 0.0183 0.0036 111.98 112.9 991.85 320.61 0.01 0.3903
1323828000 20111214020000 0 0 0.1002 0 0 0 0 0 0.0891 0.0191 0.0026 112 112.83 991.46 313.87 0.01 0.3901
1323831600 20111214030000 0 0 0.098 0 0 0 0 0 0.0854 0.0198 0.0019 112.02 112.77 991.1 307.5 0.01 0.39
1323835200 20111214040000 0 0 0.0958 0 0 0 0 0 0.082 0.0205 0.0014 112.04 112.71 990.78 301.49 0 0.3898
1323838800 20111214050000 0 0 0.0936 0 0 0 0 0 0.0789 0.0212 0.001 112.06 112.66 990.5 295.81 0 0.3897
1323842400 20111214060000 4.5 0 0.0925 0 0 0 0 0 0.076 0.0218 0.0007 109.34 112.62 990.24 294.96 1.76 0.411
1323846000 20111214070000 4.8 0 0.0991 0 0 0 0 0 0.0888 0.0195 0.6393 106.58 112.3 988.37 356.76 3.13 0.4328
1323849600 20111214080000 1.4 0.0109 0.1634 0 0 0 0 0.0109 0.1316 0.0127 0.8125 105.81 111.86 985.86 427.51 2.92 0.4389
1323853200 20111214090000 0.1 0.0082 0.2415 0 0 0 0 0.0082 0.1788 0.0065 0.7027 105.77 111.43 983.34 480.65 2.25 0.4392
1323856800 20111214100000 0 0.0558 0.293 0 0 0 0 0.0556 0.2162 0.0023 0.5427 105.83 111.02 981 513.48 1.7 0.4388
1323860400 20111214110000 0 0.0571 0.3107 0 0 0 0 0.0569 0.24 -0.0001 0.4175 105.89 110.65 978.84 531.15 1.28 0.4383
1323864000 20111214120000 0 0.0354 0.2869 0 0 0 0 0.0353 0.2531 -0.0013 0.3205 105.92 110.31 976.84 537.74 0.96 0.4381
1323867600 20111214130000 0 0.0204 0.2586 0 0 0 0 0.0203 0.2574 -0.0015 0.2396 105.94 109.99 975 535.79 0.72 0.4379
1323871200 20111214140000 0 0.0109 0.2376 0 0 0 0 0.0109 0.2538 -0.0009 0.1791 105.95 109.7 973.3 528.21 0.54 0.4378
1323874800 20111214150000 0 0.0014 0.2204 0 0 0 0 0.0014 0.2453 0.0002 0.1339 105.95 109.43 971.72 517.09 0.4 0.4378
1323878400 20111214160000 0 0 0.2071 0 0 0 0 0 0.2338 0.0016 0.1001 105.95 109.18 970.26 503.87 0.3 0.4378
1323882000 20111214170000 0 0 0.1955 0 0 0 0 0 0.221 0.0032 0.0748 105.95 108.94 968.91 489.57 0.22 0.4378
1323885600 20111214180000 0 0 0.1855 0 0 0 0 0 0.2078 0.0048 0.0559 105.96 108.73 967.65 474.87 0.17 0.4377
1323889200 20111214190000 0 0 0.1772 0 0 0 0 0 0.1948 0.0065 0.0418 105.97 108.53 966.49 460.22 0.12 0.4377
1323892800 20111214200000 0 0 0.1695 0 0 0 0 0 0.1824 0.0082 0.0312 105.97 108.34 965.41 445.93 0.09 0.4376
1323896400 20111214210000 0 0 0.1628 0 0 0 0 0 0.1709 0.0099 0.0234 105.98 108.17 964.42 432.16 0.07 0.4375
1323900000 20111214220000 0 0 0.1567 0 0 0 0 0 0.1602 0.0115 0.0175 106 108.02 963.5 419.04 0.05 0.4375
1323903600 20111214230000 0 0 0.1512 0 0 0 0 0 0.1504 0.013 0.013 106.01 107.87 962.65 406.6 0.04 0.4374
1323907200 20111215000000 0 0 0.1462 0 0 0 0 0 0.1414 0.0144 0.0098 106.02 107.74 961.87 394.87 0.03 0.4372
1323910800 20111215010000 0 0 0.1423 0 0 0 0 0 0.1333 0.0157 0.0073 106.04 107.61 961.15 383.84 0.02 0.4371
1323914400 20111215020000 0 0 0.1379 0 0 0 0 0 0.1259 0.017 0.0055 106.06 107.5 960.49 373.5 0.02 0.437
1323918000 20111215030000 0 0 0.134 0 0 0 0 0 0.1208 0.0179 0.0044 106.07 107.4 959.87 363.64 0.01 0.4368
1323921600 20111215040000 0 0 0.1307 0 0 0 0 0 0.1145 0.0191 0.0032 106.09 107.3 959.31 354.42 0.01 0.4367
1323925200 20111215050000 0 0 0.1279 0 0 0 0 0 0.1087 0.0201 0.0023 106.11 107.21 958.79 345.8 0.01 0.4365
1323928800 20111215060000 0 0 0.1246 0 0 0 0 0 0.1035 0.0212 0.0017 106.14 107.13 958.32 337.73 0 0.4363
1323932400 20111215070000 0 0.0028 0.1218 0 0 0 0 0.0028 0.0987 0.0221 0.0012 106.16 107.06 957.9 330.19 0 0.4361
1323936000 20111215080000 0 0.0097 0.118 0 0 0 0 0.0097 0.0944 0.023 0.0009 106.19 106.99 957.51 323.13 0 0.4359
1323939600 20111215090000 1.2 0.0125 0.1158 0 0 0 0 0.0125 0.0904 0.0238 0.0007 105.55 106.93 957.17 317.72 0.52 0.441
1323943200 20111215100000 0.6 0.0292 0.1163 0 0 0 0 0.0291 0.0875 0.0244 0.1407 105.27 106.83 956.58 326.06 0.65 0.4432
1323946800 20111215110000 0.5 0.0167 0.118 0 0 0 0 0.0167 0.0936 0.0234 0.1767 105.03 106.72 955.9 337.18 0.69 0.4451
1323950400 20111215120000 0 0.0139 0.1202 0 0 0 0 0.0139 0.1 0.0222 0.1727 105.07 106.6 955.2 346.66 0.52 0.4448
1323954000 20111215130000 0 0.0083 0.123 0 0 0 0 0.0083 0.104 0.0216 0.1384 105.1 106.48 954.55 352.25 0.38 0.4446
1323957600 20111215140000 0 0.0069 0.1246 0 0 0 0 0.0069 0.1074 0.0211 0.1009 105.13 106.38 953.95 353.71 0.27 0.4443
1323961200 20111215150000 0 0 0.1241 0 0 0 0 0 0.1083 0.021 0.0736 105.15 106.29 953.42 352.34 0.2 0.4442
1323964800 20111215160000 1.3 0 0.1241 0 0 0 0 0 0.1074 0.0212 0.0537 104.45 106.21 952.93 350.39 0.72 0.4498
1323968400 20111215170000 1 0 0.1257 0 0 0 0 0 0.1081 0.0212 0.211 103.92 106.07 952.13 363.8 0.96 0.454
1323972000 20111215180000 1.1 0 0.1329 0 0 0 0 0 0.1174 0.0197 0.2737 103.34 105.91 951.17 382.51 1.19 0.4586
1323975600 20111215190000 0 0 0.1418 0 0 0 0 0 0.1312 0.0176 0.2904 103.36 105.72 950.1 400.18 0.89 0.4584
1323979200 20111215200000 0 0 0.1473 0 0 0 0 0 0.1411 0.0162 0.223 103.38 105.56 949.1 409.99 0.67 0.4583
1323982800 20111215210000 0.1 0 0.1501 0 0 0 0 0 0.146 0.0155 0.1788 103.34 105.4 948.17 414.91 0.53 0.4586
1323986400 20111215220000 0.4 0 0.1523 0 0 0 0 0 0.1497 0.0151 0.1426 103.14 105.25 947.29 416.12 0.57 0.4602
1323990000 20111215230000 0 0 0.1551 0 0 0 0 0 0.1506 0.0151 0.1532 103.15 105.09 946.39 417.9 0.42 0.4601
1323993600 20111216000000 0 0 0.154 0 0 0 0 0 0.1519 0.015 0.1117 103.17 104.95 945.56 415.38 0.3 0.46
1323997200 20111216010000 0 0 0.1523 0 0 0 0 0 0.15 0.0154 0.0814 103.18 104.82 944.79 410.07 0.22 0.4599
1324000800 20111216020000 0 0 0.1506 0 0 0 0 0 0.1461 0.0161 0.0594 103.2 104.7 944.09 403.01 0.16 0.4597
1324004400 20111216030000 0.2 0 0.1495 0 0 0 0 0 0.141 0.017 0.0433 103.11 104.59 943.45 395.14 0.21 0.4604
1324008000 20111216040000 1.4 0 0.1495 0 0 0 0 0 0.1354 0.018 0.0562 102.37 104.48 942.81 390.41 0.8 0.4663
1324011600 20111216050000 1.7 0 0.1551 0 0 0 0 0 0.1342 0.0183 0.2525 101.48 104.32 941.83 405.77 1.34 0.4734
1324015200 20111216060000 2.4 0 0.1767 0 0 0 0 0 0.1514 0.0158 0.4365 100.25 104.08 940.45 438.26 2.04 0.4833
1324018800 20111216070000 2.8 0 0.2254 0 0 0 0 0 0.1835 0.0115 0.6336 98.82 103.77 938.6 487.21 2.77 0.4947
1324022400 20111216080000 2.5 0.0015 0.3102 0 0 0 0 0.0015 0.2329 0.0056 0.7965 97.58 103.38 936.32 546.63 3.21 0.5046
1324026000 20111216090000 1.7 0.0147 0.417 0 0 0 0 0.0147 0.2948 -0.0009 0.8604 96.75 102.95 933.77 604.78 3.21 0.5112
1324029600 20111216100000 0.1 0.0221 0.5106 0 0 0 0 0.022 0.3547 -0.0071 0.7747 96.72 102.51 931.19 646.15 2.47 0.5115
1324033200 20111216110000 0.1 0.0206 0.5289 0 0 0 0 0.0206 0.3935 -0.0111 0.6107 96.68 102.1 928.77 666.84 1.91 0.5118
1324036800 20111216120000 0.5 0.0191 0.5084 0 0 0 0 0.0191 0.4133 -0.013 0.4944 96.44 101.71 926.46 674.13 1.67 0.5137
1324040400 20111216130000 0.5 0.0147 0.4674 0 0 0 0 0.0147 0.4207 -0.0136 0.4337 96.2 101.33 924.23 674.56 1.49 0.5157
1324044000 20111216140000 0.5 0.0074 0.417 0 0 0 0 0.0074 0.4196 -0.0131 0.3885 95.95 100.96 922.04 670.63 1.35 0.5176
1324047600 20111216150000 0.6 0 0.3805 0 0 0 0 0 0.4133 -0.0121 0.3585 95.65 100.6 919.91 664.53 1.3 0.52
1324051200 20111216160000 0.1 0 0.36 0 0 0 0 0 0.4047 -0.0109 0.3283 95.59 100.25 917.82 655.91 1.02 0.5205
1324054800 20111216170000 0.1 0 0.345 0 0 0 0 0 0.3912 -0.0091 0.2584 95.54 99.92 915.86 641.81 0.81 0.521
1324058400 20111216180000 1 0 0.3279 0 0 0 0 0 0.3722 -0.0068 0.2376 95.05 99.6 913.97 628.68 1.09 0.5249
1324062000 20111216190000 0 0 0.3157 0 0 0 0 0 0.3583 -0.0051 0.2732 95.05 99.28 912.06 619.67 0.82 0.5249
1324065600 20111216200000 0 0 0.3046 0 0 0 0 0 0.3453 -0.0034 0.2042 95.04 98.98 910.28 605.21 0.61 0.5249
1324069200 20111216210000 0 0 0.293 0 0 0 0 0 0.3269 -0.0013 0.1526 95.04 98.7 908.62 587.65 0.46 0.5249
1324072800 20111216220000 0 0 0.2791 0 0 0 0 0 0.3061 0.001 0.1141 95.04 98.44 907.09 568.56 0.34 0.5249
1324076400 20111216230000 0 0 0.2653 0 0 0 0 0 0.2848 0.0035 0.0853 95.05 98.2 905.66 548.96 0.26 0.5249
1324080000 20111217000000 0 0 0.2503 0 0 0 0 0 0.264 0.006 0.0638 95.05 97.98 904.33 529.54 0.19 0.5248
